timestamp_s,elapsed_s,v_real,w_real,brake,distance_m
72.646,53.289,2.9432804713665117,1.0471975511965976,0,89.47957735436387
72.759,53.402,2.9321808949373094,0.37652589092808386,0,89.77834084945543
72.836,53.479,2.9013708042340345,-0.11282857337798946,0,90.07779403883865
72.956,53.599000000000004,2.8704554326724816,-0.02291166097884234,0,90.37478060202058
73.039,53.682,2.8582611269021077,0.1262717147499793,0,90.66861811318398
73.136,53.778999999999996,2.8385109544214933,0.11848109034836612,0,90.96057520260837
73.248,53.891000000000005,2.8121650421151814,0.13009504705459163,0,91.25077462050173
73.343,53.986000000000004,2.7868694682398645,0.16664359766404002,0,91.53851099449537
73.45,54.093,2.4800000000000004,-1.1700000000000002,0,91.82363139816567
73.556,54.199,2.4800000000000004,-1.1700000000000002,0,92.08701371408219
73.637,54.28,2.4800000000000004,-1.1700000000000002,0,92.33995703525032
73.74,54.382999999999996,2.4800000000000004,-1.1700000000000002,0,92.59290035641845
73.853,54.495999999999995,2.4800000000000004,-1.1700000000000002,0,92.84584367758659
73.93,54.57300000000001,2.4800000000000004,-1.1700000000000002,0,93.01447255836534
74.04,54.68300000000001,2.4800000000000004,-1.1700000000000002,0,93.26741587953347
74.133,54.775999999999996,2.4800000000000004,-1.1700000000000002,0,93.5203592007016
74.248,54.891000000000005,2.4800000000000004,-1.1700000000000002,0,93.77330252186974
74.341,54.983999999999995,2.4800000000000004,-1.1700000000000002,0,94.02624584303787
74.46,55.102999999999994,2.4800000000000004,-1.1700000000000002,0,94.36350360459538
74.55,55.193,2.4800000000000004,-1.1700000000000002,0,94.53213248537413
74.631,55.274,2.4800000000000004,-1.1700000000000002,0,94.78507580654227
74.741,55.384,1.891489089589108,-1.0471975511965976,0,95.0380191277104
74.846,55.489000000000004,1.8939925725380027,-0.7126742236098342,0,95.25094803239372
74.956,55.599000000000004,1.890671943448691,-0.7789197973018194,0,95.44404360863639
75.05,55.693,1.8879464686563914,-0.7762661530584172,0,95.63699971566272
75.15,55.793000000000006,1.8979811198631191,-0.6257671552058073,0,95.82965731676737
75.236,55.879000000000005,1.9238187403814522,-0.3860385388064172,0,96.02290591536803
75.329,55.971999999999994,1.9613586354978323,-0.23353460370157597,0,96.15284542387958
75.439,56.081999999999994,2.0085656196073685,-0.17874948369919452,0,96.41831284665032
75.546,56.18900000000001,1.949555292524684,-1.0471975511965976,0,96.62158111688284
75.662,56.30500000000001,1.9790993082895998,-0.3666941464538436,0,96.82243500030876
75.742,56.385000000000005,1.9993863301272337,-0.26677778967369037,0,96.9560053196841
75.841,56.483999999999995,2.0455576069318306,0.3505865108989707,0,97.15925206460392
75.939,56.581999999999994,2.121845307872435,0.9313976721768361,0,97.36632806044676
76.031,56.67400000000001,2.227223384029709,1.0471975511965976,0,97.5801560592933
76.135,56.778000000000006,2.326175522347972,1.0471975511965976,0,97.80373897568332
76.229,56.872,2.4800000000000004,-1.1700000000000002,0,98.03763215126114
76.342,56.985,2.4800000000000004,-1.1700000000000002,0,98.28534682222396
76.437,57.08,2.4800000000000004,-1.1700000000000002,0,98.53829014339209
76.545,57.188,2.4800000000000004,-1.1700000000000002,0,98.79123346456022
